sgRNA	Gene	sample1_7day	sample1_21day
HGLibB_31937	NISCH	0	0
HGLibB_31938	NISCH	0	0
HGLibB_31939	NIT1	0	0
HGLibB_31940	NIT1	0	0
HGLibB_31941	NIT1	0	0
HGLibB_31942	NIT2	0	0
HGLibB_31943	NIT2	0	0
HGLibB_31944	NIT2	0	0
HGLibB_31945	NKAIN1	0	0
HGLibB_31946	NKAIN1	0	0
HGLibB_31947	NKAIN1	0	0
HGLibB_31948	NKAIN2	0	0
HGLibB_31949	NKAIN2	0	0
HGLibB_31950	NKAIN2	0	0
HGLibB_31951	NKAIN3	0	0
HGLibB_31952	NKAIN3	0	0
HGLibB_31953	NKAIN3	0	0
HGLibB_31954	NKAIN4	0	0
HGLibB_31955	NKAIN4	0	0
HGLibB_31956	NKAIN4	0	0
HGLibB_31957	NKAP	0	0
HGLibB_31958	NKAP	0	0
HGLibB_31959	NKAP	0	0
HGLibB_31960	NKAPL	0	0
HGLibB_31961	NKAPL	0	0
HGLibB_31962	NKAPL	0	0
HGLibB_31963	NKD1	0	0
HGLibB_31964	NKD1	0	0
HGLibB_31965	NKD1	0	0
HGLibB_31966	NKD2	0	0
HGLibB_31967	NKD2	0	0
HGLibB_31968	NKD2	0	0
HGLibB_31969	NKG7	0	0
HGLibB_31970	NKG7	0	0
HGLibB_31971	NKG7	0	0
HGLibB_31972	NKIRAS1	0	0
HGLibB_31973	NKIRAS1	0	0
HGLibB_31974	NKIRAS1	0	0
HGLibB_31975	NKIRAS2	0	0
HGLibB_31976	NKIRAS2	0	0
HGLibB_31977	NKIRAS2	0	0
HGLibB_31978	NKRF	0	0
HGLibB_31979	NKRF	0	0
HGLibB_31980	NKRF	0	0
HGLibB_31982	NKTR	0	0
HGLibB_31983	NKTR	0	0
HGLibB_31984	NKX1-2	0	0
HGLibB_31985	NKX1-2	0	0
HGLibB_31986	NKX1-2	0	0
HGLibB_31987	NKX2-1	0	0
HGLibB_31988	NKX2-1	0	0
HGLibB_31989	NKX2-1	0	0
HGLibB_31990	NKX2-2	0	0
HGLibB_31991	NKX2-2	0	0
HGLibB_31993	NKX2-3	0	0
HGLibB_31994	NKX2-3	0	0
HGLibB_31995	NKX2-3	0	0
HGLibB_31996	NKX2-4	0	0
HGLibB_31997	NKX2-4	0	0
HGLibB_31998	NKX2-4	0	0
HGLibB_31999	NKX2-5	0	0
HGLibB_32000	NKX2-5	0	0
HGLibB_32001	NKX2-5	0	0
HGLibB_32002	NKX2-8	0	0
HGLibB_32003	NKX2-8	0	0
HGLibB_32004	NKX2-8	0	0
HGLibB_32005	NKX3-1	0	0
HGLibB_32006	NKX3-1	0	0
HGLibB_32007	NKX3-1	0	0
HGLibB_32008	NKX3-2	0	0
HGLibB_32009	NKX3-2	0	0
HGLibB_32010	NKX3-2	0	0
HGLibB_32011	NKX6-1	0	0
HGLibB_32012	NKX6-1	0	0
HGLibB_32013	NKX6-1	0	0
HGLibB_32014	NKX6-2	0	0
HGLibB_32015	NKX6-2	0	0
HGLibB_32016	NKX6-2	0	0
HGLibB_32017	NKX6-3	0	0
HGLibB_32018	NKX6-3	0	0
HGLibB_32019	NKX6-3	0	0
HGLibB_32020	NLE1	0	0
HGLibB_32021	NLE1	0	0
HGLibB_32022	NLE1	0	0
HGLibB_32023	NLGN1	0	0
HGLibB_32024	NLGN1	0	0
HGLibB_32025	NLGN1	0	0
HGLibB_32026	NLGN2	0	0
HGLibB_32027	NLGN2	0	0
HGLibB_32028	NLGN2	0	0
HGLibB_32029	NLGN3	0	0
HGLibB_32030	NLGN3	0	0
HGLibB_32031	NLGN3	0	0
HGLibB_32032	NLGN4X	0	0
HGLibB_32033	NLGN4X	0	0
HGLibB_32034	NLGN4X	0	0
HGLibB_32035	NLGN4Y	0	0
HGLibB_32036	NLGN4Y	0	0
HGLibB_32037	NLGN4Y	0	0
HGLibB_32038	NLK	0	0
HGLibB_32039	NLK	0	0
HGLibB_32040	NLK	0	0
HGLibB_32041	NLN	0	0
HGLibB_32042	NLN	0	0
HGLibB_32043	NLN	0	0
HGLibB_32044	NLRC3	0	0
HGLibB_32045	NLRC3	0	0
HGLibB_32046	NLRC3	0	0
HGLibB_32047	NLRC4	0	0
HGLibB_32048	NLRC4	0	0
HGLibB_32049	NLRC4	0	0
HGLibB_32050	NLRC5	0	0
HGLibB_32051	NLRC5	0	0
HGLibB_32052	NLRC5	0	0
HGLibB_32053	NLRP1	0	0
HGLibB_32054	NLRP1	0	0
HGLibB_32055	NLRP1	0	0
HGLibB_32056	NLRP10	0	0
HGLibB_32057	NLRP10	0	0
HGLibB_32058	NLRP10	0	0
HGLibB_32059	NLRP11	0	0
HGLibB_32060	NLRP11	0	0
HGLibB_32061	NLRP11	0	0
HGLibB_32062	NLRP12	0	0
HGLibB_32063	NLRP12	0	0
HGLibB_32064	NLRP12	0	0
HGLibB_32065	NLRP13	0	0
HGLibB_32066	NLRP13	0	0
HGLibB_32067	NLRP13	0	0
HGLibB_32068	NLRP14	0	0
HGLibB_32069	NLRP14	0	0
HGLibB_32070	NLRP14	0	0
HGLibB_32071	NLRP2	0	0
HGLibB_32072	NLRP2	0	0
HGLibB_32073	NLRP2	0	0
HGLibB_32074	NLRP3	0	0
HGLibB_32075	NLRP3	0	0
HGLibB_32076	NLRP3	0	0
HGLibB_32077	NLRP4	0	0
HGLibB_32078	NLRP4	0	0
HGLibB_32079	NLRP4	0	0
HGLibB_32080	NLRP5	0	0
HGLibB_32081	NLRP5	0	0
HGLibB_32082	NLRP5	0	0
HGLibB_32083	NLRP6	0	0
HGLibB_32084	NLRP6	0	0
HGLibB_32085	NLRP6	0	0
HGLibB_32086	NLRP7	0	0
HGLibB_32087	NLRP7	0	0
HGLibB_32088	NLRP7	0	0
HGLibB_32089	NLRP8	0	0
HGLibB_32090	NLRP8	0	0
HGLibB_32091	NLRP8	0	0
HGLibB_32092	NLRP9	0	0
HGLibB_32093	NLRP9	0	0
HGLibB_32094	NLRP9	0	0
HGLibB_32095	NLRX1	0	0
HGLibB_32096	NLRX1	0	0
HGLibB_32097	NLRX1	0	0
HGLibB_32098	NMB	0	0
HGLibB_32099	NMB	0	0
HGLibB_32100	NMB	0	0
HGLibB_32101	NMBR	0	0
HGLibB_32102	NMBR	0	0
HGLibB_32103	NMBR	0	0
HGLibB_32104	NMD3	0	0
HGLibB_32105	NMD3	0	0
HGLibB_32106	NMD3	0	0
HGLibB_32107	NME1	0	0
HGLibB_32108	NME1	0	0
HGLibB_32109	NME1	0	0
HGLibB_32110	NME1-NME2	0	0
HGLibB_32111	NME1-NME2	0	0
HGLibB_32112	NME1-NME2	0	0
HGLibB_32114	NME2	0	0
HGLibB_32115	NME2	0	0
HGLibB_32116	NME3	0	0
HGLibB_32117	NME3	0	0
HGLibB_32118	NME3	0	0
HGLibB_32119	NME4	0	0
HGLibB_32121	NME4	0	0
HGLibB_32122	NME5	0	0
HGLibB_32123	NME5	0	0
HGLibB_32124	NME5	0	0
HGLibB_32125	NME6	0	0
HGLibB_32126	NME6	0	0
HGLibB_32127	NME6	0	0
HGLibB_32128	NME7	0	0
HGLibB_32129	NME7	0	0
HGLibB_32130	NME7	0	0
HGLibB_32131	NME8	0	0
HGLibB_32132	NME8	0	0
HGLibB_32133	NME8	0	0
HGLibB_32134	NME9	0	0
HGLibB_32135	NME9	0	0
HGLibB_32136	NME9	0	0
HGLibB_32137	NMI	0	0
HGLibB_32138	NMI	0	0
HGLibB_32139	NMI	0	0
HGLibB_32140	NMNAT1	0	0
HGLibB_32141	NMNAT1	0	0
HGLibB_32142	NMNAT1	0	0
HGLibB_32143	NMNAT2	0	0
HGLibB_32144	NMNAT2	0	0
HGLibB_32145	NMNAT2	0	0
HGLibB_32146	NMNAT3	0	0
HGLibB_32147	NMNAT3	0	0
HGLibB_32148	NMNAT3	0	0
HGLibB_32149	NMRAL1	0	0
HGLibB_32150	NMRAL1	0	0
HGLibB_32151	NMRAL1	0	0
HGLibB_32152	NMRK1	0	0
HGLibB_32153	NMRK1	0	0
HGLibB_32154	NMRK1	0	0
HGLibB_32155	NMRK2	0	0
HGLibB_32156	NMRK2	0	0
HGLibB_32157	NMRK2	0	0
HGLibB_32158	NMS	0	0
HGLibB_32159	NMS	0	0
HGLibB_32160	NMS	0	0
HGLibB_32161	NMT1	0	0
HGLibB_32162	NMT1	0	0
HGLibB_32163	NMT1	0	0
HGLibB_32164	NMT2	0	0
HGLibB_32165	NMT2	0	0
HGLibB_32166	NMT2	0	0
HGLibB_32167	NMU	0	0
HGLibB_32168	NMU	0	0
HGLibB_32169	NMU	0	0
HGLibB_32170	NMUR1	0	0
HGLibB_32171	NMUR1	0	0
HGLibB_32172	NMUR1	0	0
HGLibB_32173	NMUR2	0	0
HGLibB_32174	NMUR2	0	0
HGLibB_32175	NMUR2	0	0
HGLibB_32176	NNAT	0	0
HGLibB_32177	NNAT	0	0
HGLibB_32179	NNMT	0	0
HGLibB_32180	NNMT	0	0
HGLibB_32181	NNMT	0	0
HGLibB_32182	NNT	0	0
HGLibB_32183	NNT	0	0
HGLibB_32184	NNT	0	0
HGLibB_32185	NOA1	0	0
HGLibB_32186	NOA1	0	0
HGLibB_32187	NOA1	0	0
HGLibB_32188	NOB1	0	0
HGLibB_32189	NOB1	0	0
HGLibB_32190	NOB1	0	0
HGLibB_32191	NOC2L	0	0
HGLibB_32192	NOC2L	0	0
HGLibB_32193	NOC2L	0	0
HGLibB_32194	NOC3L	0	0
HGLibB_32195	NOC3L	0	0
HGLibB_32196	NOC3L	0	0
HGLibB_32197	NOC4L	0	0
HGLibB_32198	NOC4L	0	0
HGLibB_32199	NOC4L	0	0
HGLibB_32200	NOD1	0	0
HGLibB_32201	NOD1	0	0
HGLibB_32202	NOD1	0	0
HGLibB_32203	NOD2	0	0
HGLibB_32204	NOD2	0	0
HGLibB_32205	NOD2	0	0
HGLibB_32206	NODAL	0	0
HGLibB_32207	NODAL	0	0
HGLibB_32208	NODAL	0	0
HGLibB_32209	NOG	0	0
HGLibB_32210	NOG	0	0
HGLibB_32211	NOG	0	0
HGLibB_32212	NOL10	0	0
HGLibB_32213	NOL10	0	0
HGLibB_32214	NOL10	0	0
HGLibB_32215	NOL11	0	0
HGLibB_32216	NOL11	0	0
HGLibB_32217	NOL11	0	0
HGLibB_32218	NOL12	0	0
HGLibB_32219	NOL12	0	0
HGLibB_32220	NOL12	0	0
HGLibB_32221	NOL3	0	0
HGLibB_32222	NOL3	0	0
HGLibB_32223	NOL3	0	0
HGLibB_32224	NOL4	0	0
HGLibB_32225	NOL4	0	0
HGLibB_32226	NOL4	0	0
HGLibB_32227	NOL6	0	0
HGLibB_32228	NOL6	0	0
HGLibB_32229	NOL6	0	0
HGLibB_32230	NOL7	0	0
HGLibB_32231	NOL7	0	0
HGLibB_32232	NOL7	0	0
HGLibB_32233	NOL8	0	0
HGLibB_32234	NOL8	0	0
HGLibB_32235	NOL8	0	0
HGLibB_32236	NOL9	0	0
HGLibB_32237	NOL9	0	0
HGLibB_32238	NOL9	0	0
HGLibB_32239	NOLC1	0	0
HGLibB_32240	NOLC1	0	0
HGLibB_32241	NOLC1	0	0
HGLibB_32242	NOM1	0	0
HGLibB_32243	NOM1	0	0
HGLibB_32244	NOM1	0	0
HGLibB_32245	NOMO1	0	0
HGLibB_32246	NOMO1	0	0
HGLibB_32247	NOMO1	0	0
HGLibB_32248	NOMO2	0	0
HGLibB_32251	NOMO3	0	0
HGLibB_32254	NONO	0	0
HGLibB_32255	NONO	0	0
HGLibB_32256	NONO	0	0
HGLibB_32257	NOP10	0	0
HGLibB_32258	NOP10	0	0
HGLibB_32259	NOP10	0	0
HGLibB_32260	NOP14	0	0
HGLibB_32261	NOP14	0	0
HGLibB_32262	NOP14	0	0
HGLibB_32263	NOP16	0	0
HGLibB_32264	NOP16	0	0
HGLibB_32265	NOP16	0	0
HGLibB_32266	NOP2	0	0
HGLibB_32267	NOP2	0	0
HGLibB_32268	NOP2	0	0
HGLibB_32269	NOP56	0	0
HGLibB_32270	NOP56	0	0
HGLibB_32271	NOP56	0	0
HGLibB_32272	NOP58	0	0
HGLibB_32273	NOP58	0	0
HGLibB_32274	NOP58	0	0
HGLibB_32275	NOP9	0	0
HGLibB_32276	NOP9	0	0
HGLibB_32277	NOP9	0	0
HGLibB_32278	NOS1	0	0
HGLibB_32279	NOS1	0	0
HGLibB_32280	NOS1	0	0
HGLibB_32281	NOS1AP	0	0
HGLibB_32282	NOS1AP	0	0
HGLibB_32283	NOS1AP	0	0
HGLibB_32284	NOS2	0	0
HGLibB_32285	NOS2	0	0
HGLibB_32286	NOS2	0	0
HGLibB_32287	NOS3	0	0
HGLibB_32288	NOS3	0	0
HGLibB_32289	NOS3	0	0
HGLibB_32290	NOSIP	0	0
HGLibB_32291	NOSIP	0	0
HGLibB_32292	NOSIP	0	0
HGLibB_32293	NOSTRIN	0	0
HGLibB_32295	NOTCH1	0	0
HGLibB_32297	NOTCH1	0	0
HGLibB_32298	NOTCH2	0	0
HGLibB_32299	NOTCH2	0	0
HGLibB_32300	NOTCH2	0	0
HGLibB_32301	NOTCH2NL	0	0
HGLibB_32302	NOTCH2NL	0	0
HGLibB_32303	NOTCH2NL	0	0
HGLibB_32304	NOTCH3	0	0
HGLibB_32305	NOTCH3	0	0
HGLibB_32306	NOTCH3	0	0
HGLibB_32307	NOTCH4	0	0
HGLibB_32308	NOTCH4	0	0
HGLibB_32309	NOTCH4	0	0
HGLibB_32310	NOTO	0	0
HGLibB_32311	NOTO	0	0
HGLibB_32312	NOTO	0	0
HGLibB_32313	NOTUM	0	0
HGLibB_32314	NOTUM	0	0
HGLibB_32315	NOTUM	0	0
HGLibB_32316	NOV	0	0
HGLibB_32317	NOV	0	0
HGLibB_32318	NOV	0	0
HGLibB_32319	NOVA1	0	0
HGLibB_32320	NOVA1	0	0
HGLibB_32321	NOVA1	0	0
HGLibB_32322	NOVA2	0	0
HGLibB_32323	NOVA2	0	0
HGLibB_32324	NOVA2	0	0
HGLibB_32326	NOX1	0	0
HGLibB_32327	NOX1	0	0
HGLibB_32328	NOX3	0	0
HGLibB_32329	NOX3	0	0
HGLibB_32330	NOX3	0	0
HGLibB_32331	NOX4	0	0
HGLibB_32332	NOX4	0	0
HGLibB_32333	NOX4	0	0
HGLibB_32334	NOX5	0	0
HGLibB_32335	NOX5	0	0
HGLibB_32336	NOX5	0	0
HGLibB_32337	NOXA1	0	0
HGLibB_32338	NOXA1	0	0
HGLibB_32339	NOXA1	0	0
HGLibB_32340	NOXO1	0	0
HGLibB_32341	NOXO1	0	0
HGLibB_32342	NOXO1	0	0
HGLibB_32343	NOXRED1	0	0
HGLibB_32344	NOXRED1	0	0
HGLibB_32345	NOXRED1	0	0
HGLibB_32346	NPAP1	0	0
HGLibB_32347	NPAP1	0	0
HGLibB_32348	NPAP1	0	0
HGLibB_32349	NPAS1	0	0
HGLibB_32350	NPAS1	0	0
HGLibB_32351	NPAS1	0	0
HGLibB_32352	NPAS2	0	0
HGLibB_32353	NPAS2	0	0
HGLibB_32354	NPAS2	0	0
HGLibB_32355	NPAS3	0	0
HGLibB_32356	NPAS3	0	0
HGLibB_32357	NPAS3	0	0
HGLibB_32358	NPAS4	0	0
HGLibB_32359	NPAS4	0	0
HGLibB_32360	NPAS4	0	0
HGLibB_32361	NPAT	0	0
HGLibB_32362	NPAT	0	0
HGLibB_32363	NPAT	0	0
HGLibB_32364	NPB	0	0
HGLibB_32365	NPB	0	0
HGLibB_32366	NPB	0	0
HGLibB_32367	NPBWR1	0	0
HGLibB_32368	NPBWR1	0	0
HGLibB_32369	NPBWR1	0	0
HGLibB_32370	NPBWR2	0	0
HGLibB_32371	NPBWR2	0	0
HGLibB_32372	NPBWR2	0	0
HGLibB_32373	NPC1	0	0
HGLibB_32374	NPC1	0	0
HGLibB_32375	NPC1	0	0
HGLibB_32376	NPC1L1	0	0
HGLibB_32377	NPC1L1	0	0
HGLibB_32378	NPC1L1	0	0
HGLibB_32379	NPC2	0	0
HGLibB_32380	NPC2	0	0
HGLibB_32381	NPC2	0	0
HGLibB_32382	NPDC1	0	0
HGLibB_32384	NPDC1	0	0
HGLibB_32385	NPEPL1	0	0
HGLibB_32386	NPEPL1	0	0
HGLibB_32387	NPEPL1	0	0
HGLibB_32388	NPEPPS	0	0
HGLibB_32389	NPEPPS	0	0
HGLibB_32390	NPEPPS	0	0
HGLibB_32391	NPFF	0	0
HGLibB_32392	NPFF	0	0
HGLibB_32393	NPFF	0	0
HGLibB_32394	NPFFR1	0	0
HGLibB_32395	NPFFR1	0	0
HGLibB_32396	NPFFR1	0	0
HGLibB_32397	NPFFR2	0	0
HGLibB_32399	NPFFR2	0	0
HGLibB_32400	NPHP1	0	0
HGLibB_32401	NPHP1	0	0
HGLibB_32402	NPHP1	0	0
HGLibB_32403	NPHP3	0	0
HGLibB_32404	NPHP3	0	0
HGLibB_32405	NPHP3	0	0
HGLibB_32406	NPHP4	0	0
HGLibB_32407	NPHP4	0	0
HGLibB_32408	NPHP4	0	0
HGLibB_32409	NPHS1	0	0
HGLibB_32410	NPHS1	0	0
HGLibB_32411	NPHS1	0	0
HGLibB_32412	NPHS2	0	0
HGLibB_32413	NPHS2	0	0
HGLibB_32414	NPHS2	0	0
HGLibB_32428	NPIPA5	0	0
HGLibB_32429	NPIPA5	0	0
HGLibB_32433	NPIPL3	0	0
HGLibB_32436	NPL	0	0
HGLibB_32437	NPL	0	0
HGLibB_32438	NPL	0	0
HGLibB_32439	NPLOC4	0	0
HGLibB_32440	NPLOC4	0	0
HGLibB_32441	NPLOC4	0	0
HGLibB_32442	NPM1	0	0
HGLibB_32443	NPM1	0	0
HGLibB_32444	NPM1	0	0
HGLibB_32445	NPM2	0	0
HGLibB_32446	NPM2	0	0
HGLibB_32447	NPM2	0	0
HGLibB_32448	NPM3	0	0
HGLibB_32449	NPM3	0	0
HGLibB_32450	NPM3	0	0
HGLibB_32451	NPNT	0	0
HGLibB_32452	NPNT	0	0
HGLibB_32453	NPNT	0	0
HGLibB_32454	NPPA	0	0
HGLibB_32455	NPPA	0	0
HGLibB_32456	NPPA	0	0
HGLibB_32457	NPPB	0	0
HGLibB_32458	NPPB	0	0
HGLibB_32459	NPPB	0	0
HGLibB_32460	NPPC	0	0
HGLibB_32461	NPPC	0	0
HGLibB_32462	NPPC	0	0
HGLibB_32463	NPR1	0	0
HGLibB_32464	NPR1	0	0
HGLibB_32465	NPR1	0	0
HGLibB_32466	NPR2	0	0
HGLibB_32467	NPR2	0	0
HGLibB_32468	NPR2	0	0
HGLibB_32469	NPR3	0	0
HGLibB_32470	NPR3	0	0
HGLibB_32471	NPR3	0	0
HGLibB_32472	NPRL2	0	0
HGLibB_32473	NPRL2	0	0
HGLibB_32474	NPRL2	0	0
HGLibB_32475	NPRL3	0	0
HGLibB_32476	NPRL3	0	0
HGLibB_32477	NPRL3	0	0
HGLibB_32478	NPS	0	0
HGLibB_32479	NPS	0	0
HGLibB_32480	NPS	0	0
HGLibB_32481	NPSR1	0	0
HGLibB_32482	NPSR1	0	0
HGLibB_32483	NPSR1	0	0
HGLibB_32484	NPTN	0	0
HGLibB_32485	NPTN	0	0
HGLibB_32486	NPTN	0	0
HGLibB_32487	NPTX1	0	0
HGLibB_32488	NPTX1	0	0
HGLibB_32489	NPTX1	0	0
HGLibB_32490	NPTX2	0	0
HGLibB_32491	NPTX2	0	0
HGLibB_32492	NPTX2	0	0
HGLibB_32493	NPTXR	0	0
HGLibB_32494	NPTXR	0	0
HGLibB_32495	NPTXR	0	0
HGLibB_32496	NPVF	0	0
HGLibB_32497	NPVF	0	0
HGLibB_32498	NPVF	0	0
HGLibB_32499	NPW	0	0
HGLibB_32500	NPW	0	0
HGLibB_32501	NPW	0	0
HGLibB_32502	NPY	0	0
HGLibB_32503	NPY	0	0
HGLibB_32504	NPY	0	0
HGLibB_32505	NPY1R	0	0
HGLibB_32506	NPY1R	0	0
HGLibB_32507	NPY1R	0	0
HGLibB_32508	NPY2R	0	0
HGLibB_32509	NPY2R	0	0
HGLibB_32510	NPY2R	0	0
HGLibB_32511	NPY4R	0	0
HGLibB_32512	NPY4R	0	0
HGLibB_32513	NPY4R	0	0
HGLibB_32514	NPY5R	0	0
HGLibB_32515	NPY5R	0	0
HGLibB_32516	NPY5R	0	0
HGLibB_32517	NQO1	0	0
HGLibB_32518	NQO1	0	0
HGLibB_32519	NQO1	0	0
HGLibB_32520	NQO2	0	0
HGLibB_32521	NQO2	0	0
HGLibB_32522	NQO2	0	0
HGLibB_32523	NR0B1	0	0
HGLibB_32524	NR0B1	0	0
HGLibB_32525	NR0B1	0	0
HGLibB_32526	NR0B2	0	0
HGLibB_32527	NR0B2	0	0
HGLibB_32528	NR0B2	0	0
HGLibB_32529	NR1D1	0	0
HGLibB_32530	NR1D1	0	0
HGLibB_32531	NR1D1	0	0
HGLibB_32532	NR1D2	0	0
HGLibB_32533	NR1D2	0	0
HGLibB_32534	NR1D2	0	0
HGLibB_32535	NR1H2	0	0
HGLibB_32536	NR1H2	0	0
HGLibB_32537	NR1H2	0	0
HGLibB_32538	NR1H3	0	0
HGLibB_32539	NR1H3	0	0
HGLibB_32540	NR1H3	0	0
HGLibB_32541	NR1H4	0	0
HGLibB_32542	NR1H4	0	0
HGLibB_32543	NR1H4	0	0
HGLibB_32544	NR1I2	0	0
HGLibB_32545	NR1I2	0	0
HGLibB_32546	NR1I2	0	0
HGLibB_32547	NR1I3	0	0
HGLibB_32548	NR1I3	0	0
HGLibB_32549	NR1I3	0	0
HGLibB_32550	NR2C1	0	0
HGLibB_32551	NR2C1	0	0
HGLibB_32552	NR2C1	0	0
HGLibB_32553	NR2C2	0	0
HGLibB_32554	NR2C2	0	0
HGLibB_32555	NR2C2	0	0
HGLibB_32556	NR2C2AP	0	0
HGLibB_32557	NR2C2AP	0	0
HGLibB_32558	NR2C2AP	0	0
HGLibB_32559	NR2E1	0	0
HGLibB_32560	NR2E1	0	0
HGLibB_32561	NR2E1	0	0
HGLibB_32562	NR2E3	0	0
HGLibB_32563	NR2E3	0	0
HGLibB_32564	NR2E3	0	0
HGLibB_32565	NR2F1	0	0
HGLibB_32566	NR2F1	0	0
HGLibB_32567	NR2F1	0	0
HGLibB_32568	NR2F2	0	0
HGLibB_32569	NR2F2	0	0
HGLibB_32570	NR2F2	0	0
HGLibB_32571	NR2F6	0	0
HGLibB_32572	NR2F6	0	0
HGLibB_32573	NR2F6	0	0
HGLibB_32574	NR3C1	0	0
HGLibB_32575	NR3C1	0	0
HGLibB_32576	NR3C1	0	0
HGLibB_32577	NR3C2	0	0
HGLibB_32578	NR3C2	0	0
HGLibB_32579	NR3C2	0	0
HGLibB_32580	NR4A1	0	0
HGLibB_32581	NR4A1	0	0
HGLibB_32582	NR4A1	0	0
HGLibB_32583	NR4A2	0	0
HGLibB_32584	NR4A2	0	0
HGLibB_32585	NR4A2	0	0
HGLibB_32586	NR4A3	0	0
HGLibB_32587	NR4A3	0	0
HGLibB_32588	NR4A3	0	0
HGLibB_32589	NR5A1	0	0
HGLibB_32590	NR5A1	0	0
HGLibB_32591	NR5A1	0	0
HGLibB_32592	NR5A2	0	0
HGLibB_32593	NR5A2	0	0
HGLibB_32594	NR5A2	0	0
HGLibB_32595	NR6A1	0	0
HGLibB_32596	NR6A1	0	0
HGLibB_32597	NR6A1	0	0
HGLibB_32598	NRAP	0	0
HGLibB_32599	NRAP	0	0
HGLibB_32600	NRAP	0	0
HGLibB_32601	NRARP	0	0
HGLibB_32602	NRARP	0	0
HGLibB_32603	NRARP	0	0
HGLibB_32604	NRAS	0	0
HGLibB_32605	NRAS	0	0
HGLibB_32606	NRAS	0	0
HGLibB_32607	NRBF2	0	0
HGLibB_32608	NRBF2	0	0
HGLibB_32609	NRBF2	0	0
HGLibB_32610	NRBP1	0	0
HGLibB_32611	NRBP1	0	0
HGLibB_32612	NRBP1	0	0
HGLibB_32613	NRBP2	0	0
HGLibB_32614	NRBP2	0	0
HGLibB_32615	NRBP2	0	0
HGLibB_32616	NRCAM	0	0
HGLibB_32617	NRCAM	0	0
HGLibB_32618	NRCAM	0	0
HGLibB_32619	NRD1	0	0
HGLibB_32620	NRD1	0	0
HGLibB_32621	NRD1	0	0
HGLibB_32622	NRDE2	0	0
HGLibB_32623	NRDE2	0	0
HGLibB_32624	NRDE2	0	0
HGLibB_32625	NREP	0	0
HGLibB_32626	NREP	0	0
HGLibB_32627	NREP	0	0
HGLibB_32628	NRF1	0	0
HGLibB_32629	NRF1	0	0
HGLibB_32630	NRF1	0	0
HGLibB_32631	NRG1	0	0
HGLibB_32632	NRG1	0	0
HGLibB_32633	NRG1	0	0
HGLibB_32635	NRG2	0	0
HGLibB_32636	NRG2	0	0
HGLibB_32637	NRG3	0	0
HGLibB_32638	NRG3	0	0
HGLibB_32639	NRG3	0	0
HGLibB_32640	NRG4	0	0
HGLibB_32641	NRG4	0	0
HGLibB_32642	NRG4	0	0
HGLibB_32643	NRGN	0	0
HGLibB_32644	NRGN	0	0
HGLibB_32645	NRGN	0	0
HGLibB_32646	NRIP1	0	0
HGLibB_32647	NRIP1	0	0
HGLibB_32648	NRIP1	0	0
HGLibB_32649	NRIP2	0	0
HGLibB_32650	NRIP2	0	0
HGLibB_32651	NRIP2	0	0
HGLibB_32652	NRIP3	0	0
HGLibB_32653	NRIP3	0	0
HGLibB_32654	NRIP3	0	0
HGLibB_32655	NRK	0	0
HGLibB_32656	NRK	0	0
HGLibB_32657	NRK	0	0
HGLibB_32658	NRL	0	0
HGLibB_32660	NRL	0	0
HGLibB_32661	NRM	0	0
HGLibB_32662	NRM	0	0
HGLibB_32663	NRM	0	0
HGLibB_32664	NRN1	0	0
HGLibB_32665	NRN1	0	0
HGLibB_32666	NRN1	0	0
HGLibB_32667	NRN1L	0	0
HGLibB_32668	NRN1L	0	0
HGLibB_32669	NRN1L	0	0
HGLibB_32670	NRP1	0	0
HGLibB_32671	NRP1	0	0
HGLibB_32672	NRP1	0	0
HGLibB_32673	NRP2	0	0
HGLibB_32674	NRP2	0	0
HGLibB_32675	NRP2	0	0
HGLibB_32676	NRROS	0	0
HGLibB_32677	NRROS	0	0
HGLibB_32678	NRROS	0	0
HGLibB_32679	NRSN1	0	0
HGLibB_32680	NRSN1	0	0
HGLibB_32681	NRSN1	0	0
HGLibB_32682	NRSN2	0	0
HGLibB_32683	NRSN2	0	0
HGLibB_32684	NRSN2	0	0
HGLibB_32685	NRTN	0	0
HGLibB_32686	NRTN	0	0
HGLibB_32687	NRTN	0	0
HGLibB_32688	NRXN1	0	0
HGLibB_32689	NRXN1	0	0
HGLibB_32690	NRXN1	0	0
HGLibB_32691	NRXN2	0	0
HGLibB_32692	NRXN2	0	0
HGLibB_32693	NRXN2	0	0
HGLibB_32694	NRXN3	0	0
HGLibB_32695	NRXN3	0	0
HGLibB_32696	NRXN3	0	0
HGLibB_32697	NSA2	0	0
HGLibB_32698	NSA2	0	0
HGLibB_32699	NSA2	0	0
HGLibB_32700	NSD1	0	0
HGLibB_32701	NSD1	0	0
HGLibB_32702	NSD1	0	0
HGLibB_32703	NSDHL	0	0
HGLibB_32704	NSDHL	0	0
HGLibB_32705	NSDHL	0	0
HGLibB_32706	NSF	0	0
HGLibB_32707	NSF	0	0
HGLibB_32708	NSF	0	0
HGLibB_32709	NSFL1C	0	0
HGLibB_32710	NSFL1C	0	0
HGLibB_32711	NSFL1C	0	0
HGLibB_32712	NSG1	0	0
HGLibB_32713	NSG1	0	0
HGLibB_32714	NSG1	0	0
HGLibB_32715	NSL1	0	0
HGLibB_32716	NSL1	0	0
HGLibB_32717	NSL1	0	0
HGLibB_32718	NSMAF	0	0
HGLibB_32719	NSMAF	0	0
